iter	SMAPE	RMSE
2982	2.768051816	2.521261105
2983	2.767342969	2.520560761
2984	2.766488138	2.519765002
2985	2.765886224	2.519115218
2986	2.765415583	2.518664886
2987	2.764860304	2.518038718
2988	2.76449305	2.517792933
2989	2.763988668	2.517304754
2990	2.763287348	2.516886874
2991	2.762469535	2.516234396
2992	2.761546232	2.515455471
2993	2.760674521	2.514945575
2994	2.760287656	2.514432791
2995	2.759870906	2.513913582
2996	2.759220961	2.513438455
2997	2.758705824	2.512950139
2998	2.758287287	2.512522725
2999	2.757702471	2.511993426
3000	2.75712274	2.511429554
3001	2.756554549	2.510893528
3002	2.756255432	2.510677295
3003	2.755707788	2.510240679
3004	2.755189623	2.509678304
3005	2.7543508	2.508877481
3006	2.754011139	2.508441496
3007	2.753515973	2.50803384
3008	2.752784558	2.507548522
3009	2.752268819	2.507074072
3010	2.751870542	2.506651663
3011	2.751462317	2.506120348
3012	2.751115923	2.505922629
3013	2.750802283	2.505647392
3014	2.750002281	2.505016536
3015	2.74981373	2.504822961
3016	2.749487189	2.504541674
3017	2.748862335	2.503999837
3018	2.748541877	2.503549098
3019	2.747866377	2.502976666
3020	2.747194136	2.502328455
3021	2.746629306	2.501791209
3022	2.746318254	2.501461117
3023	2.745407244	2.500707417
3024	2.7451564	2.500531758
3025	2.744932627	2.500329111
3026	2.744131485	2.499829554
3027	2.743556033	2.499317404
3028	2.743117056	2.498902666
3029	2.74248597	2.498230227
3030	2.741839031	2.497555206
3031	2.741303971	2.497031872
3032	2.740697084	2.496482355
3033	2.740154877	2.49595508
3034	2.739805223	2.49552292
3035	2.73893751	2.494872817
3036	2.738117803	2.494344407
3037	2.737435762	2.493777257
3038	2.736963983	2.49332606
3039	2.736244359	2.492722377
3040	2.735513695	2.492097063
3041	2.734825561	2.491518123
3042	2.734425803	2.491057487
3043	2.73397134	2.490657625
3044	2.733333833	2.490158
3045	2.732708541	2.489596904
3046	2.732083802	2.4890615
3047	2.731676181	2.488703001
3048	2.73101861	2.488171954
3049	2.730108514	2.487415107
3050	2.729640566	2.486951734
3051	2.729392336	2.486645013
3052	2.728977898	2.486253373
3053	2.728551079	2.485908589
3054	2.728234483	2.485592044
3055	2.727841528	2.485173683
3056	2.727453085	2.484815581
3057	2.726776402	2.48435948
3058	2.72592981	2.48374972
3059	2.725242927	2.483119902
3060	2.724681353	2.482637752
3061	2.723926969	2.482090879
3062	2.723215485	2.481370601
3063	2.722534462	2.480899708
3064	2.721843289	2.48035561
3065	2.721182575	2.479858608
3066	2.720391238	2.479410428
3067	2.719712433	2.478602147
3068	2.719157546	2.478103731
3069	2.718338211	2.477489024
3070	2.717636661	2.47691282
3071	2.717089825	2.47625336
3072	2.716554469	2.475787365
3073	2.715685405	2.475137921
3074	2.715121723	2.474546266
3075	2.714567846	2.473910975
3076	2.714019465	2.47347391
3077	2.713357318	2.472743713
3078	2.712670517	2.472236973
3079	2.712198222	2.471608437
3080	2.711635987	2.471056633
3081	2.71128189	2.47081646
3082	2.710620884	2.470123225
3083	2.710305076	2.469791373
3084	2.709514175	2.469104511
3085	2.709282283	2.468915825
3086	2.708830586	2.468584793
3087	2.708015317	2.467721342
3088	2.7076202	2.467463344
3089	2.707311452	2.467149531
3090	2.706729912	2.466708556
3091	2.706209401	2.466286406
3092	2.705685909	2.465837409
3093	2.705060615	2.465091831
3094	2.704494646	2.464632528
3095	2.703990502	2.464015216
3096	2.703629014	2.463667227
3097	2.703026987	2.463180732
3098	2.702049997	2.462239251
3099	2.701339021	2.461658371
3100	2.700713202	2.461098664
3101	2.700551411	2.460937089
3102	2.699899583	2.460380852
3103	2.699470232	2.459830407
3104	2.69869747	2.459139385
3105	2.697985317	2.458567734
3106	2.697641203	2.458217042
3107	2.697131481	2.457635975
3108	2.696438989	2.457076208
3109	2.695949641	2.456528473
3110	2.695374791	2.455859954
3111	2.69511462	2.455603413
3112	2.694661587	2.455080129
3113	2.694071255	2.454627421
3114	2.693803457	2.454451516
3115	2.692976106	2.453654268
3116	2.692265708	2.453225343
3117	2.691802172	2.452959404
3118	2.691114746	2.452053912
3119	2.690715744	2.451779256
3120	2.689939142	2.451186686
3121	2.689422542	2.45072317
3122	2.68866861	2.450095935
3123	2.688143854	2.449703352
3124	2.687435042	2.449220613
3125	2.687087725	2.448674502
3126	2.686401379	2.448134262
3127	2.685649014	2.447476188
3128	2.685193333	2.447117702
3129	2.684596053	2.446570719
3130	2.683786599	2.4460419
3131	2.683027125	2.44541495
3132	2.682766007	2.44492705
3133	2.682429478	2.444661693
3134	2.681722125	2.44411677
3135	2.681281117	2.443630168
3136	2.680603013	2.442966734
3137	2.680260965	2.442600734
3138	2.679404966	2.441813474
3139	2.679023655	2.44129556
3140	2.678490993	2.440792137
3141	2.677971978	2.4403765
3142	2.677433514	2.439924247
3143	2.676566591	2.439210852
3144	2.676253886	2.438878139
3145	2.675305066	2.438083964
3146	2.674870812	2.437744202
3147	2.674318778	2.437177588
3148	2.673793698	2.436608762
3149	2.673460503	2.436240514
3150	2.673136376	2.435865204
3151	2.672632037	2.435314709
3152	2.672191149	2.434936713
3153	2.671614321	2.434377452
3154	2.67122738	2.433923666
3155	2.670469548	2.433223703
3156	2.67032382	2.433059929
3157	2.670283219	2.432919816
3158	2.66967297	2.432279745
3159	2.668851538	2.431530498
3160	2.668363391	2.430956786
3161	2.668012273	2.430594984
3162	2.667300753	2.430058697
3163	2.666711264	2.429616841
3164	2.66613886	2.429189812
3165	2.665541832	2.428496478
3166	2.665054443	2.428160921
3167	2.664716809	2.42782776
3168	2.664158876	2.427277415
3169	2.663608069	2.426850317
3170	2.663309063	2.426628815
3171	2.662891235	2.426073154
3172	2.66236654	2.42565442
3173	2.661895205	2.425278618
3174	2.661399435	2.424684046
3175	2.660787046	2.424086851
3176	2.660124584	2.42347422
3177	2.659660764	2.423000925
3178	2.659025553	2.422444332
3179	2.658800731	2.422229867
3180	2.658446781	2.421851165
3181	2.657907814	2.421498085
3182	2.657332877	2.421066217
3183	2.656805661	2.420534839
3184	2.656469326	2.420241652
3185	2.656016579	2.419810563
3186	2.655524697	2.419386929
3187	2.655164615	2.418862814
3188	2.654515398	2.418299438
3189	2.654203415	2.417981966
3190	2.653843816	2.417589581
3191	2.653356564	2.417142394
3192	2.652935706	2.416739748
3193	2.652319532	2.416353396
3194	2.651750086	2.415957875
3195	2.650991052	2.41532763
3196	2.65023026	2.414640811
3197	2.649310241	2.413907361
3198	2.64914516	2.41368084
3199	2.648886135	2.413372047
3200	2.648393651	2.412936826
3201	2.647757353	2.412448139
3202	2.647299869	2.412129784
3203	2.646857098	2.411653254
3204	2.646249162	2.411200638
3205	2.64563696	2.410564439
3206	2.645198715	2.410109311
3207	2.645081514	2.409986548
3208	2.644506416	2.409491223
3209	2.644162906	2.409191183
3210	2.643981967	2.408962262
3211	2.643238149	2.408410712
3212	2.643032461	2.408228121
3213	2.642484356	2.40779233
3214	2.641911965	2.407349775
3215	2.641452258	2.406855934
3216	2.640999375	2.406483155
3217	2.640030035	2.405644918
3218	2.639719257	2.405458889
3219	2.639117671	2.404986122
3220	2.638566276	2.404481911
3221	2.637913393	2.403941842
3222	2.637408228	2.403419298
3223	2.636964611	2.403027309
3224	2.636193108	2.402360299
3225	2.635891501	2.402033912
3226	2.63565537	2.401679066
3227	2.635462916	2.401246527
3228	2.635108065	2.400919181
3229	2.634652869	2.400504261
3230	2.634026176	2.400064402
3231	2.633742318	2.399768359
3232	2.633147769	2.399314253
3233	2.63212593	2.398530434
3234	2.631652244	2.398134625
3235	2.631062081	2.397670734
3236	2.630628386	2.397314014
3237	2.630131192	2.396929284
3238	2.629462638	2.396374916
3239	2.62911564	2.396085491
3240	2.628569143	2.395516264
3241	2.628263153	2.39531173
3242	2.627778442	2.394929996
3243	2.627425127	2.394635109
3244	2.627255361	2.394513476
3245	2.626790441	2.394037253
3246	2.62643054	2.393800745
3247	2.626015477	2.393318942
3248	2.625287256	2.392680765
3249	2.625103377	2.392439951
3250	2.624541094	2.391977993
3251	2.624190965	2.391706475
3252	2.623632311	2.391213935
3253	2.62320283	2.390754917
3254	2.622424467	2.390168417
3255	2.621916254	2.389796145
3256	2.621221487	2.389165702
3257	2.620776872	2.38870056
3258	2.620399235	2.388447609
3259	2.619867038	2.387698012
3260	2.619721414	2.387480192
3261	2.619260408	2.387104086
3262	2.618669727	2.386596909
3263	2.618133708	2.38607281
3264	2.617720623	2.385733836
3265	2.617449094	2.385508396
3266	2.616997613	2.385173414
3267	2.616522026	2.384864871
3268	2.616055906	2.384449262
3269	2.615675376	2.384101973
3270	2.615207818	2.383601555
3271	2.614720765	2.383036125
3272	2.614075798	2.382478761
3273	2.613323292	2.381769287
3274	2.612606249	2.381105469
3275	2.611992055	2.380604919
3276	2.611259361	2.379921673
3277	2.610816645	2.379643126
3278	2.610114841	2.379058665
3279	2.609624293	2.378575421
3280	2.609174555	2.378262895
3281	2.608651703	2.377783964
3282	2.608223057	2.377432793
3283	2.607634407	2.377038543
3284	2.607077733	2.376457939
3285	2.60673647	2.376174921
3286	2.606045154	2.375509581
3287	2.60548949	2.375159602
3288	2.604900271	2.374638744
3289	2.604249888	2.373921203
3290	2.603519489	2.373203814
3291	2.602941345	2.372717148
3292	2.602184108	2.372192134
3293	2.601643748	2.371816728
3294	2.601050485	2.371260612
3295	2.600261239	2.370610735
3296	2.599591863	2.369994287
3297	2.599588776	2.369993039
3298	2.599188596	2.369694098
3299	2.5986503	2.369202913
3300	2.598061157	2.368747434
3301	2.597572582	2.368308338
3302	2.59730282	2.368095066
3303	2.597081955	2.367793318
3304	2.596658695	2.367393489
3305	2.596410511	2.367134168
3306	2.595792554	2.36661007
3307	2.595161483	2.366054816
3308	2.594577813	2.365392249
3309	2.594110944	2.364987539
3310	2.593828781	2.36455827
3311	2.593262378	2.364120667
3312	2.592885822	2.363742625
3313	2.592481515	2.363390478
3314	2.591910107	2.362954913
3315	2.591467284	2.362414781
3316	2.590768875	2.361903173
3317	2.590481651	2.361720597
3318	2.590140018	2.361390344
3319	2.58962819	2.360881441
3320	2.589070021	2.360321465
3321	2.588593753	2.359933478
3322	2.587938492	2.359460496
3323	2.587078924	2.358720241
3324	2.586643669	2.35820597
3325	2.586045764	2.357596315
3326	2.58512752	2.356840076
3327	2.584579707	2.356222028
3328	2.584032981	2.35569242
3329	2.583458256	2.355231195
3330	2.583080808	2.354882348
3331	2.582615837	2.354335264
3332	2.582372	2.354143842
3333	2.581782769	2.353716647
3334	2.58094887	2.353085228
3335	2.580290052	2.352553666
3336	2.579831398	2.352136782
3337	2.578734564	2.351305289
3338	2.578094617	2.350811489
3339	2.577407737	2.350046162
3340	2.576904927	2.349622328
3341	2.576588508	2.349363084
3342	2.576147998	2.34896286
3343	2.575451966	2.348313352
3344	2.574982895	2.347963096
3345	2.574744127	2.347713881
3346	2.574486159	2.347376735
3347	2.574091262	2.347025343
3348	2.573573818	2.346499534
3349	2.573573688	2.346498117
3350	2.573101918	2.346112065
3351	2.572707258	2.345822443
3352	2.572142612	2.345433628
3353	2.571585227	2.344856977
3354	2.571114423	2.344410353
3355	2.570719604	2.343950901
3356	2.570440103	2.343699836
3357	2.569828939	2.34318267
3358	2.569438243	2.342836017
3359	2.568542053	2.342102678
3360	2.568119316	2.341787953
3361	2.56753773	2.341129107
3362	2.566602058	2.340435461
3363	2.566171065	2.34004156
3364	2.565767011	2.339666955
3365	2.565121008	2.339267123
3366	2.564504544	2.338740267
3367	2.563717986	2.338243413
3368	2.563305927	2.337693308
3369	2.562973972	2.337316696
3370	2.562360717	2.336831961
3371	2.56181218	2.33622303
3372	2.560936867	2.335372463
3373	2.560263757	2.334814988
3374	2.559834401	2.334331261
3375	2.55953837	2.334067453
3376	2.558797642	2.333444077
3377	2.558544648	2.333153234
3378	2.558308685	2.332889824
3379	2.557852737	2.332550551
3380	2.557356335	2.332179182
3381	2.556847252	2.331718226
3382	2.556023476	2.331080146
3383	2.555483102	2.330438568
3384	2.55482228	2.329818129
3385	2.554342416	2.329271512
3386	2.553452816	2.328652879
3387	2.552935944	2.328255589
3388	2.552238095	2.32767249
3389	2.551878507	2.327314543
3390	2.551495339	2.327032694
3391	2.550986322	2.326603807
3392	2.550465848	2.326148253
3393	2.54988254	2.325445129
3394	2.549353804	2.324998699
3395	2.548684926	2.324378637
3396	2.548229535	2.324040211
3397	2.547521721	2.323294007
3398	2.546810221	2.322782365
3399	2.546382698	2.322407515
3400	2.545870624	2.321949429
3401	2.545372531	2.321605175
3402	2.544659075	2.320952454
3403	2.544541842	2.320841461
3404	2.54402319	2.320374336
3405	2.543217124	2.319706867
3406	2.542957458	2.319314289
3407	2.54224517	2.318821956
3408	2.541828229	2.318422946
3409	2.541491134	2.318063482
3410	2.541165606	2.317680471
3411	2.540599354	2.316931356
3412	2.540379982	2.31674838
3413	2.540002074	2.31643417
3414	2.539695921	2.316110038
3415	2.539027358	2.31563154
3416	2.538761379	2.31538887
3417	2.538458376	2.314997953
3418	2.538114531	2.314608928
3419	2.53756041	2.314141261
3420	2.537111619	2.313821769
3421	2.53652244	2.313250469
3422	2.536122345	2.312859654
3423	2.535656385	2.312365907
3424	2.535168266	2.312048148
3425	2.534587361	2.311569481
3426	2.534154499	2.310999556
3427	2.533706698	2.310623215
3428	2.533233944	2.310215303
3429	2.532537364	2.309662597
3430	2.532221868	2.309290037
3431	2.531603703	2.308631587
3432	2.5310903	2.308170159
3433	2.530782795	2.307866144
3434	2.530361067	2.307531528
3435	2.529825492	2.307113199
3436	2.529481422	2.306812983
3437	2.528963172	2.306466658
3438	2.528325087	2.305879824
3439	2.527715069	2.305422658
3440	2.527097691	2.305021706
3441	2.526883661	2.304817356
3442	2.526304327	2.304178049
3443	2.525798035	2.303836427
3444	2.525357179	2.30338987
3445	2.52481051	2.303029665
3446	2.523888624	2.302353187
3447	2.523488739	2.302074072
3448	2.522858146	2.301410245
3449	2.522495105	2.301102513
3450	2.522047455	2.300628995
3451	2.521694619	2.300342368
3452	2.521500498	2.300122422
3453	2.521058558	2.299728612
3454	2.520736785	2.299335417
3455	2.520321673	2.299055921
3456	2.519700884	2.298599027
3457	2.519083418	2.298005874
3458	2.518692612	2.297557151
3459	2.518181299	2.297148122
3460	2.517871081	2.296951417
3461	2.517344178	2.296473822
3462	2.517340918	2.296472066
3463	2.517264163	2.296366371
3464	2.516837337	2.29604777
3465	2.516243544	2.295461866
3466	2.515954919	2.295198553
3467	2.515541363	2.294805561
3468	2.515025794	2.294356765
3469	2.51434311	2.293704168
3470	2.513974692	2.293410884
3471	2.51349059	2.29304201
3472	2.512868281	2.292386006
3473	2.51228274	2.29181952
3474	2.511616032	2.291103685
3475	2.511077807	2.290705466
3476	2.510401789	2.290246019
3477	2.510142315	2.290015049
3478	2.509550599	2.28945903
3479	2.509156604	2.289128049
3480	2.50892934	2.288696296
3481	2.508061094	2.288029695
3482	2.507590971	2.287618629
3483	2.507288857	2.287175274
3484	2.506860186	2.286774836
3485	2.506617399	2.286597544
3486	2.506336361	2.286341357
3487	2.50579847	2.285887152
3488	2.505537757	2.28562799
3489	2.505001775	2.285195585
3490	2.504500505	2.28490172
3491	2.50395342	2.284384264
3492	2.503508545	2.284036625
3493	2.502945109	2.283462898
3494	2.502599476	2.283100673
3495	2.502322359	2.282778169
3496	2.501928694	2.282428098
3497	2.501337597	2.281894245
3498	2.500948207	2.281510365
3499	2.500499788	2.281086386
3500	2.500170016	2.280849489
3501	2.49944382	2.280253
3502	2.49873907	2.279674422
3503	2.498499214	2.279393295
3504	2.498009881	2.279037549
3505	2.497486568	2.278592815
3506	2.49732318	2.278401914
3507	2.496942498	2.278087126
3508	2.496094694	2.277395052
3509	2.495517143	2.27695397
3510	2.494802956	2.27645772
3511	2.494433941	2.2761463
3512	2.493714088	2.275485239
3513	2.492973522	2.274752337
3514	2.492590305	2.27442417
3515	2.492095341	2.273917552
3516	2.491445235	2.273311183
3517	2.490720222	2.272758107
3518	2.490343476	2.272362694
3519	2.489864027	2.272040522
3520	2.48924621	2.271364548
3521	2.488437441	2.270690582
3522	2.487773335	2.269981265
3523	2.487272874	2.269550843
3524	2.486759081	2.269163166
3525	2.486488883	2.268907044
3526	2.486119759	2.268560178
3527	2.485624172	2.268165929
3528	2.485359888	2.267795194
3529	2.484925358	2.267475369
3530	2.484852033	2.267434424
3531	2.484425557	2.267025763
3532	2.484058382	2.266619969
3533	2.483774611	2.266270786
3534	2.483085507	2.265647546
3535	2.482868836	2.265259294
3536	2.482485671	2.2647912
3537	2.481942698	2.264371843
3538	2.481316153	2.263865376
3539	2.480618885	2.263297627
3540	2.480047492	2.262673073
3541	2.479635307	2.262405432
3542	2.478934194	2.261752289
3543	2.478373434	2.26125926
3544	2.478007692	2.260930689
3545	2.477355124	2.260345202
3546	2.477240348	2.260175929
3547	2.476641878	2.259720818
3548	2.476156469	2.259252563
3549	2.475592937	2.258829043
3550	2.475232013	2.258526821
3551	2.47421517	2.257582612
3552	2.47361103	2.257065814
3553	2.473088867	2.25656505
3554	2.472637869	2.256223834
3555	2.472041379	2.255695038
3556	2.471435397	2.255251609
3557	2.470944922	2.25477657
3558	2.470409886	2.254434064
3559	2.469733684	2.253807554
3560	2.469267742	2.253461312
3561	2.468747433	2.253072598
3562	2.468131849	2.252546178
3563	2.467618297	2.252053793
3564	2.467132326	2.25166242
3565	2.466619751	2.251146959
3566	2.466247335	2.250860581
3567	2.465938746	2.250656782
3568	2.465512448	2.250324168
3569	2.464722126	2.249507179
3570	2.464066964	2.248874644
3571	2.463803871	2.248613727
3572	2.463493438	2.248170505
3573	2.462885009	2.247642999
3574	2.462637871	2.247403867
3575	2.462112774	2.246989556
3576	2.461541125	2.246399255
3577	2.461026453	2.245994897
3578	2.46059845	2.245602537
3579	2.460153833	2.245086627
3580	2.459636621	2.244622019
3581	2.459580907	2.244501336
3582	2.459254777	2.244218248
3583	2.458929558	2.24401949
3584	2.458480515	2.243669465
3585	2.457828959	2.243143158
3586	2.457122891	2.24250828
3587	2.456607553	2.241994084
3588	2.455710554	2.241282115
3589	2.455228554	2.240858761
3590	2.454867062	2.240482555
3591	2.454623494	2.240280463
3592	2.454230373	2.240003794
3593	2.454036074	2.239718792
3594	2.453443349	2.239139951
3595	2.452502572	2.238330303
3596	2.451931544	2.237637805
3597	2.451379162	2.237147076
3598	2.450710341	2.236496656
3599	2.450668051	2.236471715
3600	2.450231645	2.236035959
3601	2.449643123	2.235575435
3602	2.449100872	2.234996053
3603	2.448370722	2.234323184
3604	2.447799177	2.233745619
3605	2.447334319	2.233371329
3606	2.447245769	2.233208249
3607	2.446693731	2.232793727
3608	2.446323266	2.232446193
3609	2.44595787	2.232024503
3610	2.445361914	2.231577534
3611	2.444775256	2.231069331
3612	2.444458168	2.230656488
3613	2.443705657	2.229767252
